id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_found
722537,Garden Suite in North Capitol Hill,3731681,Cameron,Stevens,47.62996,-122.30861,Entire home/apt,225,4,62,7/29/2019,0.8,1,265,2019
723723,BAMBOO BUNGALOW,3740695,BleuPapillon,Harrison/Denny-Blaine,47.61966,-122.28956,Entire home/apt,333,14,50,8/13/2017,0.6,2,305,2019
723846,"The Cozy Cottage in Maple Leaf (UW, Green Lake)",3737272,Cheryl & Steve,Maple Leaf,47.69653,-122.31726,Entire home/apt,129,2,112,6/22/2019,1.41,1,329,2019
729409,Charming Studio In 1924 Building,3789469,Tom,Broadway,47.61906,-122.31973,Entire home/apt,80,2,27,5/28/2014,0.37,1,0,2019
741699,Seward Park Zen Retreat 苏厄德公园禅撤退,2535710,Matt,Seward Park,47.55546,-122.27218,Entire home/apt,164,2,199,6/21/2019,2.53,1,241,2019
748526,Mother in law studio-Ballard/phinne,3932149,Amy,Phinney Ridge,47.67945,-122.36355,Entire home/apt,81,1,84,8/23/2018,1.03,1,0,2019
752483,Beautiful Capitol Hill Townhouse Near Light Rail!,450548,Vaibhav,Broadway,47.62073,-122.31715,Entire home/apt,225,2,169,8/9/2019,2.09,1,6,2019
755613,Gem in Mount Baker Neighborhood,3976886,Barbara,Mount Baker,47.57375,-122.29272,Private room,89,2,86,8/11/2019,1.06,2,48,2019
757840,Hilltop House - 4 Bdrm Queen Anne Best Location!,3991908,Becky,Lower Queen Anne,47.63153,-122.35843,Entire home/apt,300,2,307,7/31/2019,3.73,1,297,2019
760471,"Luxury home, panoramic view, and gourmet kitchen",2111774,Carl,Genesee,47.56674,-122.38108,Entire home/apt,90,30,39,2/20/2019,0.48,1,329,2019
769213,Private Garden Apt w/ Soaking Tub,4057441,Kt,Minor,47.60903,-122.31548,Entire home/apt,140,2,433,8/16/2019,6.1,1,298,2019
777159,Spacious Craftsman Basement Apartment,278781,Margaret (And Derrick),Mount Baker,47.57931,-122.29289,Entire home/apt,150,1,36,8/4/2019,0.49,1,351,2019
784579,Stylish Getaway + City Views + Highly Walkable,4136969,Erin,Leschi,47.60632,-122.29483,Entire home/apt,200,2,1,8/16/2013,0.01,1,0,2019
788146,Columbia City~Large room/Arty house,4154214,Sedora,Columbia City,47.55142,-122.28087,Private room,70,5,27,9/19/2017,0.33,1,0,2019
789229,Designer Loft in Pioneer Square,1872473,Trong And Annie,Pioneer Square,47.59583,-122.33235,Entire home/apt,149,2,121,8/11/2019,1.56,1,352,2019
793629,Cheery Seattle House with View,4181120,Candace,North Beacon Hill,47.57907,-122.31539,Entire home/apt,105,2,271,7/20/2019,3.35,1,78,2019
794633,Guest House in Madison Valley,2012892,J,Harrison/Denny-Blaine,47.62536,-122.29152,Entire home/apt,118,2,502,7/10/2019,6.56,1,228,2019
797358,Cozy Old House Near City Center and Light Rail,4199445,Liam,Mount Baker,47.57124,-122.29079,Private room,55,2,161,7/31/2019,2.74,2,0,2019
803902,Lovely 3-Story Alki Beach Townhome,4047435,"Sue (Joe, Brody & Charlie)",Alki,47.57638,-122.40852,Entire home/apt,280,3,16,7/13/2019,0.21,1,0,2019
808134,Overlook a Peaceful Courtyard at This Urban Retreat,74305,Seattle Oasis,Belltown,47.61406,-122.34727,Entire home/apt,137,2,83,8/16/2019,1.15,53,105,2019
828298,"Downtown Seattle Condo, near Convention Center!",74305,Seattle Oasis,First Hill,47.61186,-122.33049,Entire home/apt,115,3,48,3/14/2019,0.6,53,31,2019
841140,"Spacious, New Apt & Terrace on Park",2496518,Jeremy,Broadway,47.61701,-122.3204,Entire home/apt,185,4,15,5/26/2019,0.19,1,0,2019
841274,Goat Hill House Apartment,4133943,Jill,Mount Baker,47.58357,-122.2959,Entire home/apt,82,3,116,8/13/2019,1.49,1,338,2019
844939,"5 Star Spot, Hot Tub, Sauna, Pool, Gym, Parking",4411144,Emma,Belltown,47.61466,-122.34659,Entire home/apt,228,2,98,8/13/2019,1.24,3,296,2019
846763,Right at Home in Ravenna,4421734,Tara,Ravenna,47.68104,-122.30929,Private room,50,30,65,8/11/2019,0.8,1,294,2019
877203,In Jimi Hendrix's neighborhood 2,287172,Laura,Atlantic,47.60027,-122.29987,Private room,60,2,74,7/19/2019,0.95,2,52,2019
879181,In Jimi Hendrix's neighborhood 3,287172,Laura,Atlantic,47.60051,-122.30199,Private room,60,2,76,5/26/2019,0.95,2,338,2019
890677,"Quiet, central location in Seattle",4729705,Rob And Carol,Broadway,47.6233,-122.31998,Entire home/apt,178,3,106,8/6/2019,1.34,1,111,2019
902243,"LOCATION! WiFi, Pool,Luxury 2br/2ba/LOCATION PRKG!",8243075,Lori,Belltown,47.61597,-122.34509,Entire home/apt,200,1,76,7/28/2019,0.98,4,282,2019
902609,Private studio in Seattle,3264544,Fabio,Highland Park,47.52449,-122.3538,Entire home/apt,68,2,182,7/26/2019,2.33,1,353,2019
904057,Seattle Mini Home with Hot Tub and Private Deck,4678869,Errin,West Woodland,47.66539,-122.3661,Entire home/apt,85,3,342,8/9/2019,4.33,1,263,2019
909102,Bella Vista- Queen Anne Hill,1881431,Frank M,Lower Queen Anne,47.62782,-122.35341,Private room,99,3,166,7/30/2019,2.19,1,308,2019
922986,"Pike Place 2 Blocks, Best Spot!",4962900,Stay Alfred,Central Business District,47.606,-122.33861,Entire home/apt,999,2,79,6/12/2019,1.1,94,324,2019
931785,Close to Everything!!!,4962900,Stay Alfred,Central Business District,47.60608,-122.33943,Entire home/apt,999,2,82,7/29/2019,1.14,94,315,2019
934123,Shopping and Nightlife!!!,4962900,Stay Alfred,Central Business District,47.60692,-122.33971,Entire home/apt,999,2,38,7/29/2019,0.53,94,321,2019
935432,One block from Pike's Market!,4962900,Stay Alfred,Central Business District,47.606,-122.3389,Entire home/apt,999,2,26,7/12/2019,0.36,94,276,2019
935671,Perfect Seattle Vacation Spot!,4962900,Stay Alfred,Central Business District,47.60577,-122.33757,Entire home/apt,999,2,91,6/27/2019,1.33,94,338,2019
936177,Next to Seattle Art Museum!,4962900,Stay Alfred,Central Business District,47.60701,-122.33721,Entire home/apt,999,2,35,7/14/2019,0.49,94,328,2019
942490,Charming Greenwood neighborhood flat,4705328,Lisa,Greenwood,47.68944,-122.36508,Private room,98,2,118,9/21/2018,1.51,1,346,2019
945833,A block from the Seattle Center,5124845,Nathan,Lower Queen Anne,47.62616,-122.34999,Entire home/apt,275,7,4,8/10/2019,0.05,1,0,2019
948077,Capitol Hill Stylish Garden Cottage,365687,Erik,Broadway,47.62796,-122.32441,Entire home/apt,99,2,297,8/2/2019,3.82,1,319,2019
953595,Bright & Airy Queen Anne Apartment,5177328,Andrea,West Queen Anne,47.63912,-122.36567,Entire home/apt,150,2,138,4/3/2019,1.89,5,0,2019
955506,Cozy Greenlake Bungalow,357277,Matthew,Green Lake,47.68973,-122.34171,Entire home/apt,180,4,52,8/7/2019,0.67,1,351,2019
973859,Cozy and minutes from everything,5325813,Greg,Minor,47.60767,-122.30562,Entire home/apt,100,2,237,8/12/2019,3.16,4,14,2019
977722,serene apartment close to UW,5282519,Elizabeth,University District,47.6652,-122.30529,Entire home/apt,80,2,134,8/15/2019,1.72,1,198,2019
993804,Nice & cozy 1b/r 1bath-UVillage/SCH,3169976,Valerie,Bryant,47.66285,-122.28511,Entire home/apt,85,30,4,11/3/2017,0.06,1,83,2019
995443,Hillman City Studio Apartment,5468524,Tom,Brighton,47.54517,-122.27014,Entire home/apt,85,3,49,8/15/2019,0.65,1,277,2019
1000883,Westside Hideaway,5486919,Nicole,North Admiral,47.58045,-122.39687,Entire home/apt,100,2,158,7/27/2019,2.11,1,159,2019
1002835,Cozy two bedroom Madison Valley!!,2490446,Cristina,Stevens,47.62243,-122.29834,Entire home/apt,150,7,65,8/3/2019,1.02,1,333,2019
1003890,PRIVATE  3 BEDROOM HOME,5507055,Lori & Rob,South Delridge,47.52987,-122.35982,Entire home/apt,99,2,195,8/3/2019,2.54,3,329,2019
1009838,"Large, two rooms, private entry, bath and hot tub!",923095,Denise,Mount Baker,47.56947,-122.28011,Private room,70,2,197,8/2/2019,2.62,2,1,2019
1012003,Capitol Hill Gem in Great Location,5567436,Larry & Suzi,Montlake,47.63976,-122.32225,Private room,145,2,34,7/31/2019,0.44,1,333,2019
1022135,"Contemporary, Cozy, and Warm Home",5387574,Sara,Haller Lake,47.70609,-122.34168,Private room,55,2,9,11/20/2018,0.12,1,363,2019
1023693,"Get Cozy at a Hip, Vintage-Style Retreat",5635244,Shannon,Whittier Heights,47.67721,-122.3697,Entire home/apt,90,4,247,8/2/2019,3.36,2,219,2019
1030411,Classic Seattle/Wallingford Home,365852,Kymber,Wallingford,47.6654,-122.33939,Entire home/apt,215,4,6,8/10/2019,0.1,1,0,2019
1039766,Heart of Capitol Hill-5 mins from Downtown Seattle,5724883,Lillian,Broadway,47.622,-122.32228,Entire home/apt,66,1,286,9/25/2018,3.83,1,0,2019
1042022,Perfect Location by Lake Washington,5736221,Lene & Johnny,Madison Park,47.6342,-122.28011,Entire home/apt,89,2,247,7/27/2019,3.22,1,320,2019
1043194,Bright&Sweet next to Convention Ctr,3294357,Rachel & Grace,First Hill,47.61289,-122.32924,Entire home/apt,155,3,48,4/1/2019,0.66,4,311,2019
1048798,"West Seattle Home, Dazzling View, Quiet & Tranquil",5774906,Carter,Fauntleroy,47.52679,-122.38346,Entire home/apt,129,2,259,8/13/2019,3.37,1,245,2019
1049293,Vintage Historic Mansion on Capitol Hill,1729224,Marlow,Stevens,47.63051,-122.31031,Entire home/apt,95,1,43,8/15/2019,0.86,2,1,2019
1084117,Amazing Ocean Views!,4962900,Stay Alfred,Central Business District,47.60679,-122.33824,Entire home/apt,999,2,17,6/9/2019,0.22,94,285,2019
1090307,Private room and bath in Greenlake,1722314,Karen,Green Lake,47.67702,-122.33085,Private room,109,2,135,7/17/2019,1.76,2,290,2019
1090449,Comfy 1 Bdrm Capitol Hill Apartment,2739131,Chad & Ruben,Broadway,47.61785,-122.32809,Entire home/apt,135,2,297,8/4/2019,3.89,2,93,2019
1097520,Relaxed sophistication in Mt. Baker,6031552,Jeanie,Mount Baker,47.56904,-122.28282,Entire home/apt,92,2,208,8/12/2019,2.73,1,324,2019
1097766,Sun Drenched in Seattle,6033000,Logan,Olympic Hills,47.72323,-122.30373,Private room,48,1,175,8/8/2019,3.5,3,169,2019
1100686,Tree top room in artsy Fremont - high ceilings,3921530,Ann Petrich,Fremont,47.65445,-122.3544,Private room,65,3,302,8/11/2019,4.74,3,40,2019
1103173,Charming home with trees all around,6058643,John,Haller Lake,47.73364,-122.337,Entire home/apt,150,5,0,,,1,263,2019
1110749,Queen Anne 3 bed near everything,5325329,Blair,West Queen Anne,47.63509,-122.36444,Entire home/apt,325,1,290,7/16/2019,3.86,13,148,2019
1112092,Seattle Backyard Cottage-Queen Anne,5856339,Annie,West Queen Anne,47.63531,-122.36653,Entire home/apt,135,6,44,7/17/2019,0.57,1,347,2019
1114695,"100s Walk Score Garage, Deck, Zoo, Green Lake, Ice Cream",165390,Seth,Wallingford,47.66122,-122.33942,Entire home/apt,212,4,63,7/23/2019,0.84,5,286,2019
1121599,Classic Tug Boat,6153856,Sean,Westlake,47.63548,-122.34075,Entire home/apt,129,1,386,8/11/2019,5.06,1,328,2019
1121819,Beautiful Spacious Luxury Yacht,6155113,William,South Lake Union,47.62704,-122.33738,Entire home/apt,274,1,78,6/16/2018,1.04,1,362,2019
1122236,MODERN LUXURY on Capitol Hill,1121532,Kellie,Broadway,47.6233,-122.32596,Entire home/apt,119,1,122,8/11/2019,1.6,7,299,2019
1125133,Elegant & Quiet walk to UW (49),3074414,Melissa,University District,47.65775,-122.31663,Entire home/apt,105,1,31,8/8/2019,0.41,82,303,2019
1136522,Spacious/Clean/walk U Village 05.5,3074414,Melissa,Ravenna,47.66842,-122.29879,Entire home/apt,85,1,17,9/5/2016,0.23,82,318,2019
1136984,One Bdrm Condo Across Conv Center,2230478,Sanjaya,First Hill,47.6116,-122.33076,Entire home/apt,150,3,212,5/9/2019,2.98,1,0,2019
1141226,St. John's Apt. 308 *Walkscore 99*,1787819,Bryce,First Hill,47.61265,-122.32221,Entire home/apt,174,3,51,6/3/2019,0.78,6,323,2019
1142039,Secluded Setting in North Seattle,225830,Lee & Steve,Victory Heights,47.70122,-122.30815,Private room,50,1,49,8/3/2019,0.83,2,267,2019
1145148,GardenLife Sanctuary,6278931,Reya & Maketa,North Delridge,47.55404,-122.3617,Entire home/apt,425,4,15,11/13/2017,0.2,1,76,2019
1146966,Artsy home in terrific Fremont neighborhood,3921530,Ann Petrich,Fremont,47.65487,-122.35326,Private room,60,3,257,8/8/2019,3.41,3,32,2019
1150519,Classic Craftsman - 95 Walk Score!,6305984,Sarah,Roosevelt,47.67316,-122.31415,Entire home/apt,300,2,17,6/27/2018,0.23,1,229,2019
1157083,Modern 2BR/2BA By ConventionCenter,3294357,Rachel & Grace,First Hill,47.6117,-122.32929,Entire home/apt,285,3,50,7/28/2019,0.67,4,292,2019
1159111,St. John's Apt. 203 *Walkscore 99*,1787819,Bryce,First Hill,47.6134,-122.32153,Entire home/apt,204,3,101,8/4/2019,1.34,6,312,2019
1159226,St. John's Apt. 304 *Walkscore 99*,1787819,Bryce,First Hill,47.61327,-122.32224,Entire home/apt,174,30,59,5/26/2019,0.9,6,265,2019
1163345,Apartment Pioneer Square 203,6372203,Darcy,Pioneer Square,47.60295,-122.33329,Entire home/apt,125,1,363,8/8/2019,4.81,7,340,2019
1171574,Private Entrance and Central,4485958,Phil And Andrea,Madrona,47.60813,-122.29377,Private room,65,2,411,8/9/2019,5.45,2,34,2019
1175308,Ballard oasis home,6432543,Jenny,Loyal Heights,47.67813,-122.3872,Entire home/apt,130,6,12,7/17/2019,0.16,1,322,2019
1184846,South Wallingford Casita,6458694,Mary,Wallingford,47.64979,-122.33406,Entire home/apt,90,3,87,8/9/2019,1.17,1,335,2019
1190224,A Quiet Room in a House by the Lake,6506114,Andy,Matthews Beach,47.69424,-122.27725,Private room,60,1,29,7/22/2019,0.4,2,364,2019
1190571,A Quiet Room in a House by the Lake,6506114,Andy,Matthews Beach,47.69497,-122.27748,Private room,60,1,27,7/21/2019,0.37,2,364,2019
1198799,A Friendly Place in Ballard,6428916,Javier & Yeon,West Woodland,47.67269,-122.37356,Private room,60,3,31,7/14/2016,0.57,1,0,2019
1200083,Near Waterfont & Pikes Place!,4962900,Stay Alfred,Central Business District,47.6053,-122.33964,Entire home/apt,999,2,20,5/20/2019,0.29,94,306,2019
1205666,West Seattle - Northwest Modern Hm1,6584748,Sean And Karla,Gatewood,47.52896,-122.38594,Private room,79,1,281,8/8/2019,3.71,2,333,2019
1209447,3 Bedroom Home close to lake,5008607,Timothy,Mount Baker,47.56822,-122.28167,Entire home/apt,149,4,10,8/12/2017,0.14,1,0,2019
1219691,Sweet 1920's cottage in N. Seattle,6654033,"April, Mike, And Maggie",Haller Lake,47.73265,-122.3413,Entire home/apt,109,2,57,7/5/2019,0.76,1,317,2019
1220471,Best Urban Location & Patio,6657721,Alex,Broadway,47.61598,-122.32693,Entire home/apt,400,3,6,9/12/2016,0.08,1,173,2019
1220816,TOP Neighborhood~Super clean COZY,6659833,Lori,Greenwood,47.68555,-122.36326,Entire home/apt,89,1,56,5/25/2015,0.76,1,290,2019
1225820,Cozy Craftsman Top Floor Apartment,6530057,Chelsea,North Admiral,47.57856,-122.39485,Entire home/apt,105,3,131,7/31/2019,2.37,1,317,2019
1246769,Light & Modern Downtown Conv Ctr,1025723,Dirk & Jaq,First Hill,47.61246,-122.33014,Entire home/apt,129,3,350,8/5/2019,4.67,2,193,2019
1252740,Private Bedroom/Bath in Modern Home Near Downtown,2931003,Durwood,Wallingford,47.66267,-122.34504,Private room,89,2,222,8/14/2019,3.03,1,97,2019
1256892,Daisy Mae's - Phinney Ridge,6846442,Laurie,Phinney Ridge,47.67937,-122.35697,Entire home/apt,100,2,190,8/10/2019,2.53,1,237,2019
1265651,Quiet 2 baths UW & Trail W/D TV 401,3074414,Melissa,University District,47.66405,-122.30397,Entire home/apt,130,1,21,7/21/2019,0.33,82,253,2019
1273432,Mod Green Built Home Central Seattle,6931145,Karen,Minor,47.60249,-122.30893,Entire home/apt,275,3,28,8/16/2019,0.38,1,81,2019
1279660,Private Studio Cottage in Fremont,6963318,Grace,Fremont,47.65555,-122.35545,Entire home/apt,99,1,477,1/1/2018,6.43,1,0,2019
1289082,Three bedroom 2 story apartment in Ballard,1037115,Rose And Glen,Whittier Heights,47.6896,-122.36871,Entire home/apt,275,3,64,7/28/2019,0.87,6,261,2019
1298827,Peaceful Park Central Suite One,7060991,Alice,Lawton Park,47.6599,-122.39922,Entire home/apt,93,2,39,4/12/2019,1.69,3,349,2019
1301535,2 Huge Private Rooms + Common Area,468703,Corinne & Tom,Loyal Heights,47.68211,-122.37864,Entire home/apt,105,1,236,8/7/2019,3.71,2,153,2019
1303240,Beautiful 3 BR house near beach,4517798,Kady,Whittier Heights,47.67908,-122.36785,Entire home/apt,295,10,6,8/5/2017,0.08,1,0,2019
1307898,Large Capitol Hill Single Family,6569937,Glenn,Stevens,47.62636,-122.30993,Entire home/apt,500,4,27,8/3/2019,0.37,1,265,2019
1309666,HOME 1.5 MI FROM PIKE PLACE MARKET,7119234,Gea,Fremont,47.66279,-122.34879,Entire home/apt,140,4,16,7/18/2019,0.24,1,145,2019
1313448,Spacious Bright 1 bed. with Lake View,4752069,Calin,East Queen Anne,47.64248,-122.34599,Entire home/apt,135,3,5,1/15/2018,0.14,1,0,2019
1349175,Capitol Hill Oasis- Lake Union view,1445691,Kyle,Broadway,47.63417,-122.32223,Private room,60,2,360,8/3/2019,4.86,2,51,2019
1351716,Sweet Central Dist. Guest House: Short/Long Rental,6592975,Huong And Bill,Atlantic,47.59524,-122.30972,Entire home/apt,101,2,224,7/28/2019,3.02,1,253,2019
1355094,Capitol Hill Excursion,7354306,Andrew,Broadway,47.62328,-122.32378,Private room,50,30,158,5/6/2019,2.14,7,34,2019
1356339,"Capitol Hill MODERN Apt,Great Location!",1121532,Kellie,Broadway,47.62214,-122.3257,Entire home/apt,119,1,145,8/4/2019,2.01,7,255,2019
1356730,Beautiful historic 4 square home,7365141,Mike,Wallingford,47.66076,-122.33696,Entire home/apt,249,7,5,12/30/2017,0.07,1,0,2019
1365882,Serene W/D walk to UW/U Village 203,3074414,Melissa,University District,47.6621,-122.30306,Entire home/apt,119,1,32,8/10/2019,0.44,82,311,2019
1371152,"Modern Seattle home, UW, Lake Union,Amazon, (Hidden by Airbnb)",7435040,Chengying,University District,47.65699,-122.31962,Entire home/apt,188,1,71,8/14/2019,2.7,7,329,2019
1407502,Private garden room in hip Ballard,6136210,Nicole,West Woodland,47.67431,-122.36797,Private room,70,4,24,8/5/2019,0.38,1,349,2019
1416279,"Bright, cozy nest on Capitol Hill",3586338,Lev,Broadway,47.62608,-122.32539,Entire home/apt,30,5,71,7/9/2019,1.12,1,33,2019
1416592,"Seattle House Available 
8/25/19 - 9/18/19",539515,Shari,Seward Park,47.55512,-122.26486,Entire home/apt,155,4,1,11/26/2016,0.03,2,229,2019
1417880,Center UW 2 beds large Quiet  (210),3074414,Melissa,University District,47.66147,-122.31356,Entire home/apt,100,1,23,9/20/2018,0.31,82,365,2019
1427103,True Homeshare Experience! Private Wallingford 1BD,7675473,Marne,Wallingford,47.65317,-122.3373,Entire home/apt,92,1,237,8/17/2019,3.27,3,332,2019
1432713,Explore Culture from an Apartment in a Grunge Movie Location,7700277,Z.,Stevens,47.62017,-122.30785,Entire home/apt,140,1,425,8/12/2019,5.8,1,14,2019
1432957,Beacon Hill Abode,7701470,Wade,North Beacon Hill,47.58362,-122.31582,Entire home/apt,215,2,0,,,1,3,2019
1439237,Beautiful Madrona Large Private  ,7730805,Stephanie,Madrona,47.60824,-122.29009,Private room,76,2,92,7/15/2019,1.25,2,281,2019
1450262,Executive Retreat,7782878,Ron,Bryant,47.66914,-122.27987,Entire home/apt,350,6,39,6/16/2017,0.53,1,229,2019
1455269,Seattle/Columbia City Mother-in-Law,7804761,Yvonne,Columbia City,47.56791,-122.29074,Entire home/apt,115,3,190,8/11/2019,2.59,1,311,2019
1461971,Charming Natural Home in N. Seattle,7697138,Eric,Victory Heights,47.71231,-122.31149,Entire home/apt,149,3,12,8/7/2017,0.19,1,230,2019
1472532,Downtown-5 mins walk to Pike Place!,453540,Sid,Belltown,47.61242,-122.34378,Entire home/apt,80,1,510,8/3/2019,6.97,6,107,2019
1483944,"Peaceful, Spacious Home",7940700,Betty,Green Lake,47.68977,-122.33465,Private room,75,3,165,8/2/2019,2.28,2,284,2019
1484595,Steps to UW Center of attraction 31,3074414,Melissa,University District,47.65915,-122.31587,Entire home/apt,85,2,27,6/21/2019,0.37,82,257,2019
1488166,Entire Ballard Home - Beautiful Sunset Hill,1212520,Jeremy And Rachael,Sunset Hill,47.67698,-122.4015,Entire home/apt,495,2,58,7/22/2019,0.79,4,351,2019
1493349,Univ Village Walk to UW   Comfortable 5507,3074414,Melissa,Ravenna,47.6677,-122.29837,Entire home/apt,85,1,36,6/18/2019,0.49,82,314,2019
1494828,Modern and Clean 2 Bedroom in Eastlake/Lake Union,316200,William,Eastlake,47.63964,-122.32445,Entire home/apt,138,30,228,8/5/2019,3.14,6,347,2019
1494986,Queen Anne Guesthouse with a Balcony and Garden Hot Tub,316200,William,East Queen Anne,47.63377,-122.34462,Entire home/apt,135,30,138,8/10/2019,1.91,6,296,2019
1499596,Architect award-winning modern home,273088,Gerry,Minor,47.60294,-122.30841,Entire home/apt,220,3,34,7/29/2019,0.59,1,0,2019
1500353,The Pura Vida on Lake Union,1037115,Rose And Glen,Westlake,47.63789,-122.34108,Entire home/apt,145,3,37,8/13/2019,1.48,6,8,2019
1508672,"Steps to UW, simple and cozy (107)",3074414,Melissa,University District,47.66086,-122.31344,Entire home/apt,80,1,17,7/22/2019,0.23,82,364,2019
1511620,Io House (bunk 1L) - SLU walkable ,1243056,Andy,Broadway,47.62529,-122.31942,Shared room,45,4,13,6/15/2019,0.18,58,358,2019
1520449,Io House (bunk 1U) - SLU walkable ,1243056,Andy,Broadway,47.62409,-122.3197,Shared room,45,4,19,9/14/2018,0.27,58,322,2019
1520501,Io House (bunk 2L) - SLU walkable ,1243056,Andy,Broadway,47.6243,-122.31915,Shared room,45,4,6,8/12/2018,0.1,58,349,2019
