id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_found
7430679,QuietSpaceinMadisonValley,38922755,Lu,Minor,47.61825285,-122.2984679,Private room,$60.00 ,1,7,12/18/2015,1.4,1,244,2016
180939,Central District Green GardenStudio,867039,Molly,Minor,47.61305967,-122.297385,Entire home/apt,$95.00 ,2,93,10/30/2015,1.72,2,365,2016
6884604,"Backyard studio, quiet neighborhood",1414691,Jordan,Minor,47.60312697,-122.3006707,Entire home/apt,$140.00 ,1,24,11/15/2015,3.91,3,302,2016
7397476,"TL ""Boston"": renovated 2 bed/2 bath",754810,Andy,Minor,47.62091627,-122.2979149,Entire home/apt,$250.00 ,2,7,9/28/2015,1.41,10,365,2016
1063855,"Central District ""Green"" House",867039,Molly,Minor,47.61219763,-122.2977715,Entire home/apt,$225.00 ,3,11,8/27/2015,0.36,2,365,2016
8865006,"Centrally located, easy access!",20578709,Veronica,Minor,47.61858617,-122.3015051,Private room,$60.00 ,1,0,,,1,77,2016
8069192,Brand New Madison Valley Townhome,1984006,Rachel,Minor,47.61608361,-122.2981707,Private room,$95.00 ,1,0,,,1,338,2016
2800448,Centrally located private room,8614915,Yana,Minor,47.60327025,-122.3021606,Private room,$65.00 ,2,16,8/30/2015,2.77,1,71,2016
9076287,All you need in Capitol Hill,16975412,Alicia,Minor,47.617632,-122.3005565,Private room,$78.00 ,1,2,12/21/2015,1.46,2,365,2016
7462439,"Capitol Hill Apt, Magnificent Views",6678025,Dustin,Minor,47.61780091,-122.3000238,Shared room,$59.00 ,1,1,7/26/2015,0.18,1,365,2016
8225635,Fields of Dreams: Modern 4bed/3.5ba,754810,Andy,Minor,47.62039309,-122.2995755,Entire home/apt,$400.00 ,2,0,,,10,365,2016
2966415,Private room+bath in Seattle house,15135436,Nicolas And Jeanna,Minor,47.61982203,-122.2979645,Private room,$55.00 ,2,27,10/24/2015,1.35,1,362,2016
4639465,A Modern Craftsman Room with a View,11587678,Sheila,Minor,47.61894868,-122.2983498,Private room,$129.00 ,1,14,11/14/2015,1.12,1,357,2016
7402190,Beautiful and quiet home in Seattle,21730644,Carolina,Minor,47.61110455,-122.2991321,Private room,$65.00 ,2,28,12/21/2015,4.97,2,365,2016
9448719,Central District room near Downtown,12882903,Teresa,Minor,47.61401049,-122.2966074,Private room,$175.00 ,1,0,,,1,365,2016
5670781,Centrally located sanctuary,5420191,Honora,Minor,47.60957776,-122.2988641,Entire home/apt,$160.00 ,2,15,12/29/2015,2.9,1,222,2016
1905473,Central District Bungalow ,9890727,Stephen,Minor,47.60526922,-122.2987883,Private room,$75.00 ,1,6,6/18/2015,0.31,1,331,2016
7266662,Private bedroom in Central District,398234,Scott,Minor,47.60423775,-122.2994468,Private room,$80.00 ,2,10,9/25/2015,1.94,1,364,2016
9095510,All you need in Capitol Hill - 4pax,16975412,Alicia,Minor,47.61818758,-122.3019211,Private room,$109.00 ,1,0,,,2,365,2016
7401854,Quiet and beautiful House,21730644,Carolina,Minor,47.60888015,-122.2987123,Entire home/apt,$95.00 ,1,8,12/5/2015,1.75,2,145,2016
5174876,Charming Private Studio in Seattle,26766503,Miriam,Minor,47.61433214,-122.3013293,Entire home/apt,$85.00 ,1,54,12/24/2015,5.38,1,349,2016
1256883,NEW! - Capitol Hill Apt 1100 sq ft,5267359,Marshall,Minor,47.61481815,-122.3003435,Entire home/apt,$99.00 ,1,66,12/23/2015,2.19,3,282,2016
8072850,Artist's Garden Studio,9126744,Meg,Minor,47.60921741,-122.3025701,Private room,$90.00 ,2,2,9/21/2015,0.5,1,101,2016
6706377,Private Cottage,3252192,Danyale & Ken,Minor,47.60846512,-122.2968542,Entire home/apt,$73.00 ,2,6,8/23/2015,0.94,1,0,2016
9738522,House of Suffrage: 5 bed sleeps 15!,754810,Andy,Minor,47.61215749,-122.3011966,Entire home/apt,$400.00 ,2,0,,,10,358,2016
2995996,The Green House in Madison Valley,2781551,Ron,Minor,47.62013918,-122.2963572,Entire home/apt,$170.00 ,4,27,9/15/2015,1.49,3,293,2016
6674408,Contemporary Urban - Guest Bedroom,11346794,Jon,Minor,47.61532061,-122.30176,Private room,$48.00 ,1,45,1/2/2016,6.43,2,111,2016
6801095,Relaxing & Modern & Easy Access,14386120,John,Minor,47.62022332,-122.2985775,Private room,$90.00 ,1,8,12/7/2015,1.64,1,365,2016
143704,"Private 1BR, Pkg, 5% to Charity",696788,Julie,Minor,47.61231304,-122.2982522,Entire home/apt,$82.00 ,3,181,12/28/2015,3.29,1,347,2016
9258305,"Cozy, Dog Friendly Home",22740411,David,Madrona,47.61871017,-122.2964238,Entire home/apt,$250.00 ,2,0,,,1,179,2016
3727017,Charming 2bd Craftsman,19039209,Ted,Minor,47.61518001,-122.3016135,Entire home/apt,$199.00 ,2,3,8/17/2015,0.19,1,149,2016
789966,Cute 1BR in Madison Valley!,598892,Winnie,Minor,47.6128511,-122.2996815,Entire home/apt,$105.00 ,2,56,9/27/2015,1.6,1,365,2016
6864319,Beautiful Craftsman House,2108094,Kevin,Minor,47.61323754,-122.2976686,Entire home/apt,$250.00 ,1,1,8/24/2015,0.22,2,176,2016
1539463,Private room/bath - Madrona/Seattle,5312600,Rainer,Madrona,47.61398129,-122.2967398,Private room,$75.00 ,2,30,8/24/2015,1.1,1,365,2016
9591787,Wall Street: Luxury 3 bed/2.5 bath,754810,Andy,Minor,47.61893324,-122.2998512,Entire home/apt,$250.00 ,1,0,,,10,361,2016
10279830,Central District 2 BR with parking,486018,William,Minor,47.61118873,-122.3007846,Entire home/apt,$175.00 ,2,0,,,1,337,2016
1956553,Urban Farm & Solar-Powered Home,10112910,Mia (& Chris),Minor,47.61662263,-122.298606,Entire home/apt,$95.00 ,2,54,10/6/2015,2.41,1,175,2016
7396508,"TL ""Vermont"": newly renovated 1 bed",754810,Andy,Minor,47.62088255,-122.2977449,Entire home/apt,$150.00 ,2,10,11/11/2015,2.19,10,365,2016
6272065,Cosy Central District room,15436286,Kati,Minor,47.61297673,-122.3014731,Private room,$65.00 ,1,12,9/23/2015,1.6,1,219,2016
7072218,"Cozy, Modern 1BR in Capitol Hill",36623453,Nick,Minor,47.61379617,-122.3007285,Entire home/apt,$120.00 ,1,8,10/25/2015,1.36,1,66,2016
7075948,Modern townhome  in great location,37101658,Heberto,Minor,47.61942863,-122.2982765,Entire home/apt,$300.00 ,3,1,8/29/2015,0.23,1,365,2016
7543458,Charming 1 bedrm in Central Seattle,27128557,Louis & Kevin,Minor,47.61119778,-122.3010867,Entire home/apt,$89.00 ,1,25,1/1/2016,5.32,3,118,2016
3769336,Cozy one bedroom Garden Cottage,18423248,Dale & Laura,Minor,47.6182221,-122.2985362,Entire home/apt,$109.00 ,3,46,12/16/2015,2.77,1,165,2016
8666707,Mid-Century Mdrn by Famous Archit.,45189332,Shawn,Minor,47.61049873,-122.2972573,Entire home/apt,$75.00 ,3,1,11/19/2015,0.64,1,92,2016
7205443,Stylish Central District 2 Bedroom,5267359,Marshall,Minor,47.6101556,-122.3024077,Entire home/apt,$99.00 ,1,10,12/6/2015,1.69,3,255,2016
193371,New Convenient E Capitol Hill House,937951,Ana,Minor,47.62233688,-122.2974357,Entire home/apt,$150.00 ,1,25,8/8/2015,0.62,3,46,2016
9957555,Charming Central Seattle House,351623,E.J.,Minor,47.60952299,-122.2986581,Entire home/apt,$175.00 ,1,2,12/25/2015,2,1,83,2016
6795678,Stylish & Cozy Apt in Urban Seattle,17986403,Blair,Minor,47.60810282,-122.2970611,Entire home/apt,$120.00 ,2,27,10/26/2015,4.11,1,134,2016
9300972,Chic Luxurious Room Near Cap Hill,27339584,Caitlyn,,47.61847456,-122.2986787,Private room,$45.00 ,1,1,12/28/2015,1,2,33,2016
8047522,The Chalet: Modern 2 bed craftsman,754810,Andy,Minor,47.61710244,-122.2965592,Entire home/apt,$150.00 ,2,4,10/26/2015,1.01,10,365,2016
9457328,Central located Garden Apartment,23093151,Danielle,,47.6104028,-122.3003326,Entire home/apt,$95.00 ,2,0,,,1,346,2016
6576006,Modern Townhouse near Capitol Hill,27339584,Caitlyn,Minor,47.61916109,-122.2986551,Private room,$50.00 ,1,12,12/25/2015,7.2,2,303,2016
7971334,Quiet artsy bedroom near everything,20820841,Will,Minor,47.6172088,-122.3017538,Private room,$129.00 ,1,28,12/31/2015,6.22,1,365,2016
1984962,Discounted Monthly RATES Jan & Feb,8956137,William,Minor,47.6128668,-122.2984791,Entire home/apt,$295.00 ,1,22,10/3/2015,1.07,4,365,2016
9292039,Large 1BR Apt Central Dist/Cap Hill,5267359,Marshall,Minor,47.61560788,-122.301896,Entire home/apt,$99.00 ,1,1,11/27/2015,0.77,3,365,2016
6661617,Brand New Townhouse w/Rooftop Deck!,5946086,Laura,,47.6174257,-122.3009016,Entire home/apt,$175.00 ,2,17,12/26/2015,2.52,1,242,2016
8848854,Entire House Close to Downtown & UW,6758953,Mylien,Minor,47.60881884,-122.3007355,Entire home/apt,$150.00 ,1,1,11/27/2015,0.77,1,67,2016
3251069,Madrona Basement Walk-Out Suite,2108094,Kevin,Minor,47.61294386,-122.2985568,Private room,$109.00 ,1,6,8/24/2015,0.32,2,365,2016
4111137,Central District's Central Digs,5079733,Eula & Marvin,Minor,47.61837466,-122.2977052,Entire home/apt,$85.00 ,2,15,1/2/2016,1.28,1,342,2016
4760472,"1BD Apt near Downtown, UW, Cap Hill",6047879,Elizabeth,Minor,47.61027136,-122.3018688,Entire home/apt,$80.00 ,2,35,12/8/2015,3.58,1,335,2016
8968925,Modern large home close to downtown,8540901,Shawn,,47.61596816,-122.2982173,Private room,$115.00 ,1,0,,,1,365,2016
3293438,1BR apt in cute 1904 Victorian,16639011,Paul,Minor,47.60279528,-122.3016744,Entire home/apt,$85.00 ,2,88,12/24/2015,4.63,1,131,2016
9210978,cosy house in central seattle,43014741,Chelsy,Minor,47.60913636,-122.2951883,Entire home/apt,$200.00 ,1,1,11/4/2015,0.48,1,37,2016
3319386,Modern Suite with Cozy Sitting Room,8110932,Nicole,Harrison/Denny-Blaine,47.61831634,-122.2900493,Private room,$169.00 ,2,42,12/27/2015,2.34,1,365,2016
7717813,Sun filled Madrona cottage,40550531,Kim,Madrona,47.61815492,-122.2875826,Entire home/apt,$130.00 ,2,13,12/30/2015,2.6,1,358,2016
5578943,Madrona Studio w/Private Entrance,26630462,Gretchen & Sidney,Madrona,47.61635682,-122.291336,Private room,$79.00 ,2,36,12/19/2015,4.37,1,143,2016
7660932,Chic detached studio/apt in Madrona,13960065,Alan,,47.61356638,-122.2900576,Private room,$125.00 ,2,11,9/28/2015,2.19,2,247,2016
4271221,"Spectacular view, great location.",22176009,Clif & Nelda,Madrona,47.60926371,-122.2857323,Private room,$80.00 ,1,78,12/31/2015,5.35,1,360,2016
6358605,Spacious 1920's room w/huge windows,26737345,Sarah,Madrona,47.61619938,-122.2911922,Private room,$66.00 ,1,6,9/22/2015,0.88,1,331,2016
1439237,Beautiful Madrona Large Private  ,7730805,Stephanie,Madrona,47.60823705,-122.2900896,Private room,$97.00 ,2,58,9/15/2015,1.98,2,344,2016
7775167,Lake Views and Bald Eagle sightings,9763076,Kelly,Madrona,47.61316307,-122.2823255,Private room,$58.00 ,1,11,9/21/2015,2.21,1,274,2016
7437784,Cozy Private Home near the Lake #2,4143171,Christina,Madrona,47.61708715,-122.2931394,Private room,$125.00 ,3,0,,,2,0,2016
9628972,Room in quite central district home,49799519,Oriana,Madrona,47.61043977,-122.2956121,Private room,$50.00 ,1,0,,,1,73,2016
8425013,Madrona Family Home,658155,Joe,Madrona,47.6150055,-122.2900015,Entire home/apt,$350.00 ,3,3,11/25/2015,0.9,1,332,2016
6925807,"Cozy,light filled, large 2 bedroom",35935774,Adrienne,Madrona,47.61455596,-122.2901788,Entire home/apt,$375.00 ,3,1,8/8/2015,0.2,1,365,2016
7400955,Charming Victorian Central Seattle,37224930,Ann,Madrona,47.61093922,-122.2940892,Entire home/apt,$240.00 ,3,3,12/1/2015,0.58,1,149,2016
8174389,Classic Seattle / Central+Madrona,43141994,Gavin,,47.61093444,-122.2938206,Entire home/apt,$189.00 ,2,1,9/22/2015,0.29,1,98,2016
6292452,Modern Home in the heart of Seattle,3431955,Grace,Madrona,47.61096566,-122.2933271,Entire home/apt,$250.00 ,3,1,6/21/2015,0.15,1,19,2016
9095668,1 BR Apartment by Lake Washington,45025312,Valerie,Madrona,47.60865741,-122.2948638,Entire home/apt,$90.00 ,2,0,,,1,0,2016
413733,Chill Central District 2BR,2057654,Michele & Ryan,Madrona,47.60907002,-122.2961326,Entire home/apt,$125.00 ,1,31,12/21/2015,5.08,1,365,2016
8783900,Modern Comfort in a Sweet Location,46041428,Tom,Madrona,47.61495757,-122.2891259,Entire home/apt,$155.00 ,3,1,11/22/2015,0.68,1,106,2016
639130,Fabulous home for a family!,3187723,Ann,Madrona,47.60974857,-122.2901086,Entire home/apt,$195.00 ,3,2,9/7/2015,0.37,1,322,2016
2484067,Cozy Private Home near the Lake #1,4143171,Christina,Madrona,47.61632845,-122.2954818,Private room,$69.00 ,1,29,11/29/2015,1.41,2,365,2016
3533112,Charming Seattle Urban Studio,17787500,Matthew,Minor,47.61028148,-122.2957444,Entire home/apt,$200.00 ,3,12,8/31/2015,0.7,1,0,2016
2249292,Charming Apartment in Madrona,10136334,Sasha,Leschi,47.60814372,-122.2919629,Entire home/apt,$75.00 ,1,63,1/1/2016,2.81,2,170,2016
7838294,Retreat like home in the woods,4608651,Maureen,Madrona,47.61498154,-122.2835697,Entire home/apt,$225.00 ,3,0,,,1,119,2016
6133354,Awesome Studio In Heart of Seattle,13042181,Kim,Minor,47.61853609,-122.2957238,Entire home/apt,$135.00 ,2,26,12/20/2015,3.24,1,363,2016
7987836,Industrial comfortable studio loft,1276476,Roberto,Madrona,47.61251153,-122.2899442,Entire home/apt,$85.00 ,2,2,11/27/2015,0.63,1,365,2016
9910025,Newly remodeled spacious apartment,21223543,Arthur,Madrona,47.61121662,-122.2960782,Entire home/apt,$110.00 ,1,1,1/1/2016,1,1,344,2016
7364024,Madison Valley Triplex,14196478,Rick,,47.61601739,-122.2926619,Entire home/apt,$110.00 ,1,10,10/5/2015,1.88,1,345,2016
9362082,Madrona Craftsman,406209,Kathleen,,47.6101887,-122.2921704,Entire home/apt,$250.00 ,2,1,12/28/2015,1,1,43,2016
8847108,Cozy Cottage in Madrona,5976789,Toby,Madrona,47.61152475,-122.2888187,Entire home/apt,$85.00 ,1,11,12/21/2015,4.23,1,344,2016
7462428,Room in great house near downtown,16718874,Patrice,Madrona,47.61126858,-122.2914648,Private room,$50.00 ,1,11,10/13/2015,2.04,1,89,2016
4370312,Comfy Craftsman with Mountain View,1142416,Charles,Madrona,47.61568371,-122.285174,Entire home/apt,$78.00 ,1,4,12/24/2015,4,1,54,2016
4053972,Sweet and Cozy Madrona Apartment,2325108,Josh And Nicole,Madrona,47.61593276,-122.2853141,Entire home/apt,$95.00 ,1,65,12/18/2015,4.05,1,168,2016
6209191,"Beautiful home, minutes to Downtown",32197370,Michael,Madrona,47.61750858,-122.2920226,Private room,$95.00 ,2,7,6/19/2015,0.88,1,89,2016
10123910,180° Lake & Mtn View Home!,28991907,Kelcey,Madrona,47.61589742,-122.2820429,Entire home/apt,$295.00 ,2,0,,,1,365,2016
6412858,Charming Craftsman in Madrona,3929874,Jennie,,47.61519939,-122.2941785,Entire home/apt,$175.00 ,1,2,11/3/2015,0.61,2,29,2016
3987838,Madrona Casita,20671912,Amanda And Toni,Madrona,47.60808439,-122.2943425,Entire home/apt,$90.00 ,2,19,12/29/2015,1.34,1,77,2016
7027507,Airy room with stellar views,6727475,Shasti,Madrona,47.61625334,-122.2930666,Private room,$68.00 ,2,1,8/31/2015,0.24,1,26,2016
6587443,Guest Suite with Private Entrance,3929874,Jennie,Madrona,47.61512549,-122.2944282,Private room,$74.00 ,2,4,11/12/2015,1.13,2,64,2016
10204689,"Madrona, 1 bedroom apt",27761130,Maggie,Madrona,47.61171081,-122.287723,Entire home/apt,$80.00 ,5,0,,,1,22,2016
1029680,Bungalow 3 BR home in Madrona,3322742,Kirsten,Madrona,47.61608833,-122.2885017,Entire home/apt,$500.00 ,1,6,7/12/2015,0.32,1,231,2016
7208439,Seattle Above Lake Washington,10104021,Jiang,Madrona,47.61553436,-122.2830025,Entire home/apt,$115.00 ,2,11,10/9/2015,2.24,1,354,2016
8327765,Charming Madrona Home,16786048,Avalon,,47.6105636,-122.2863438,Entire home/apt,$500.00 ,3,0,,,1,364,2016
3953611,Seattle: Private Luxury 1BD Suite,6576807,Karen,,47.61835336,-122.287456,Private room,$115.00 ,2,53,9/30/2015,3.22,1,160,2016
2584354,Cozy home for world travelers,12651381,Lisa,Madrona,47.61648989,-122.2940182,Entire home/apt,$125.00 ,3,21,8/30/2015,0.98,1,303,2016
4574700,"Perfect for families, best location",23713302,Tina,Madrona,47.61217344,-122.2919284,Entire home/apt,$350.00 ,3,2,9/1/2015,0.32,1,207,2016
5685646,Garden suite with incredible views,29480224,Abby,Madrona,47.61556576,-122.2852787,Entire home/apt,$140.00 ,1,60,12/6/2015,6.9,1,347,2016
977722,serene apartment close to UW,5282519,Elizabeth,University District,47.6651984,-122.305289,Entire home/apt,$80.00 ,2,64,12/20/2015,1.89,1,105,2016
2931922,"2 Baths W/D,View walk UW (302)",3074414,Melissa,University District,47.66415028,-122.3039721,Entire home/apt,$145.00 ,1,10,9/27/2015,0.59,34,365,2016
8253955,Amazing English Tudor Home Near UW,8350163,Colleen,University District,47.66940738,-122.3083482,Entire home/apt,$150.00 ,7,3,12/22/2015,0.98,1,365,2016
6426462,Private bath walk UW U Village(202),3074414,Melissa,University District,47.66404593,-122.3035321,Private room,$65.00 ,7,2,7/24/2015,0.29,34,277,2016
8154238,UW Hacker House - 2nd flr 2p U,1243056,Andrew,University District,47.65732911,-122.3174674,Shared room,$50.00 ,4,0,,,37,365,2016
5020861,cozy balcony apt one block to UW ,1324474,Christen,University District,47.66449697,-122.3127727,Private room,$65.00 ,1,14,12/28/2015,1.36,1,344,2016
9611409,Cozy oasis in vibrant neighborhood,44101586,Regina,University District,47.659933,-122.3214421,Private room,$45.00 ,1,0,,,1,88,2016
9282348,A bedroom close to UW,48203627,Lihua,University District,47.66215516,-122.3035447,Private room,$35.00 ,1,0,,,1,34,2016
8939306,The Greek Island Room w/ Breakfast,26967583,Dario,,47.66422452,-122.309741,Private room,$41.00 ,1,14,12/12/2015,5.53,21,358,2016
5423692,Cozy Room Near UW,11613383,Brady,University District,47.66778803,-122.3199847,Private room,$59.00 ,1,36,9/30/2015,3.72,2,365,2016
9159975,Spacious Cozy Home by UW Lake Union,37461306,Rory,University District,47.65749175,-122.3198978,Private room,$49.00 ,1,0,,,2,365,2016
7561272,French Country Room w/Breakfast,26967583,Dario,University District,47.66664004,-122.3164824,Private room,$47.00 ,1,28,12/17/2015,5.42,21,209,2016
7326419,Craftsman in University District,28715163,Julie,University District,47.66722261,-122.3167983,Private room,$65.00 ,2,14,12/14/2015,2.78,2,352,2016
9373607,Cozy Loft Bed Near UW and Downtown,16820220,Leo,University District,47.65889785,-122.3221733,Private room,$41.00 ,1,6,12/17/2015,3.6,1,79,2016
6717555,1 Bedroom by UW for Summer Rental,34472831,Clara,University District,47.65900535,-122.3217559,Private room,$35.00 ,2,1,8/30/2015,0.23,1,185,2016
8939433,The Southwestern Room w/ Breakfast,26967583,Dario,,47.66491325,-122.3097638,Private room,$43.00 ,1,12,12/21/2015,5.07,21,334,2016
8939503,The British Room w/ Breakfast,26967583,Dario,,47.66339352,-122.3114961,Private room,$44.00 ,1,14,12/13/2015,5.38,21,331,2016
8742753,Private room 1 min from UW,19381151,Yifan,,47.6613099,-122.3100722,Private room,$99.00 ,1,0,,,2,365,2016
8939687,The Seattle Room w/Breakfast,26967583,Dario,,47.6645209,-122.3095983,Private room,$45.00 ,1,8,12/9/2015,3.87,21,338,2016
3793406,Roosevelt / Ravenna Retreat Apt.,881457,Aaron,Roosevelt,47.67205628,-122.3177189,Entire home/apt,$98.00 ,3,9,9/13/2015,0.53,1,0,2016
9134196,"Studio Apt with patio, #105",23502285,Matt,University District,47.65737284,-122.3146063,Entire home/apt,$109.00 ,1,1,11/29/2015,0.81,2,163,2016
6007267,1BD Apt. in University District,7178350,Hannah,University District,47.66637834,-122.3168925,Entire home/apt,$75.00 ,4,3,6/22/2015,0.43,1,2,2016
3422894,Sunny rooftop U district studio!,1037114,Amy,University District,47.6589087,-122.3147936,Entire home/apt,$88.00 ,1,18,8/30/2014,1.01,1,2,2016
3630581,Center UW Comfy Quiet & View (302),3074414,Melissa,University District,47.66218141,-122.3133911,Entire home/apt,$98.00 ,2,9,9/8/2015,0.53,34,349,2016
9394508,Steps to UW Wood Floor Remodeled 12,2911360,Ren,University District,47.65732954,-122.3178094,Entire home/apt,$75.00 ,1,1,11/21/2015,0.67,11,352,2016
7348578,Elegant Tangerine Room w/Breakfast,26967583,Dario,University District,47.66695593,-122.3155975,Private room,$40.00 ,1,30,11/23/2015,5.26,21,82,2016
8869680,Great Location HEART of UW Studio,8026420,Sheldon,University District,47.65707082,-122.3142602,Entire home/apt,$85.00 ,1,7,12/18/2015,2.69,2,315,2016
7678429,650 sqft 1 bed 1 bath apt,40321471,Li,University District,47.65634217,-122.3188398,Entire home/apt,$100.00 ,1,0,,,1,129,2016
2979387,UNIVERSITY DISTRC CHARMER (Sleep10),14456173,Kim,University District,47.66494949,-122.3211328,Entire home/apt,$275.00 ,3,17,12/29/2015,1.02,2,365,2016
1531458,Remodeled Walk to UW/View/Serene #F,3074414,Melissa,University District,47.66701648,-122.3044009,Entire home/apt,$105.00 ,1,29,9/21/2015,1.02,34,353,2016
1549973,Spacious Fast Internet Walk to UW43,3074414,Melissa,University District,47.65917007,-122.3165354,Entire home/apt,$78.00 ,2,7,11/9/2014,0.25,34,365,2016
1123977,Lovely 1 bedroom apartment,2051621,Kristi,University District,47.66456191,-122.3083994,Entire home/apt,$150.00 ,7,8,10/19/2015,0.29,1,365,2016
5719631,Steps to UW spacious New carpet 33,3074414,Melissa,University District,47.65892905,-122.3163078,Entire home/apt,$95.00 ,1,3,8/4/2015,0.53,34,365,2016
9580209,"2 Baths W/D,View walk UW (302)",2911360,Ren,University District,47.66314003,-122.30285,Entire home/apt,$155.00 ,1,0,,,11,365,2016
9364220,Studio Apt w/ Patio - #B02,23502285,Matt,University District,47.65760578,-122.3144447,Entire home/apt,$109.00 ,1,1,12/17/2015,1,2,362,2016
9663221,"Center UW, Comfy, Quiet &View (217)",2911360,Ren,University District,47.66239538,-122.3146298,Entire home/apt,$80.00 ,1,0,,,11,365,2016
9636952,Center UW Blast Internet New #101,2911360,Ren,University District,47.6630712,-122.3130173,Entire home/apt,$80.00 ,1,0,,,11,365,2016
8594059,Sweet Family Home near UW,621691,Rachael,University District,47.67056917,-122.3157949,Entire home/apt,$125.00 ,1,2,1/1/2016,1.71,1,347,2016
6278756,Master Bedroom in 3BD Apartment,32640082,Malika,University District,47.65641449,-122.3172383,Private room,$55.00 ,1,1,6/25/2015,0.15,1,204,2016
3679617,"Center UW, Comfy, Clean &View (204)",3074414,Melissa,University District,47.66169364,-122.3129142,Entire home/apt,$98.00 ,1,15,10/25/2015,0.86,34,365,2016
